Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,NFLX,TSLA,AAPL,NFLX,TSLA,AAPL,NFLX,TSLA,AAPL,NFLX,TSLA,AAPL,NFLX,TSLA,AAPL,NFLX,TSLA,AAPL
Date,,,,,,,,,,,,,,,,,,
2016-01-25,99.12000274658203,39.2760009765625,22.997716903686523,99.12000274658203,39.2760009765625,24.860000610351562,102.68000030517578,40.7140007019043,25.38249969482422,99.0,39.17599868774414,24.802499771118164,99.77999877929688,40.012001037597656,25.3799991607666,20321100.0,13493500.0,207178000.0
2016-01-26,97.83000183105469,38.71200180053711,23.124914169311523,97.83000183105469,38.71200180053711,24.997499465942383,100.55000305175781,39.56399917602539,25.219999313354492,94.8499984741211,37.7760009765625,24.517499923706055,99.73999786376953,39.34000015258789,24.982500076293945,22083900.0,24821000.0,300308000.0
2016-01-27,91.1500015258789,37.61399841308594,21.605453491210938,91.1500015258789,37.61399841308594,23.354999542236328,97.8499984741211,38.652000427246094,24.157499313354492,90.58999633789062,37.15399932861328,23.334999084472656,96.61000061035156,38.47600173950195,24.010000228881836,25556200.0,18086000.0,533478800.0
2016-01-28,94.41000366210938,37.939998626708984,21.76041030883789,94.41000366210938,37.939998626708984,23.522499084472656,95.25,38.25600051879883,23.6299991607666,90.11000061035156,36.481998443603516,23.09749984741211,93.83999633789062,38.15800094604492,23.447500228881836,24562300.0,22964000.0,222715200.0
2016-01-29,91.83999633789062,38.2400016784668,22.512041091918945,91.83999633789062,38.2400016784668,24.334999084472656,94.38999938964844,38.74800109863281,24.334999084472656,90.62999725341797,37.61600112915039,23.587499618530273,92.0,37.9900016784668,23.697500228881836,20463900.0,14261500.0,257666000.0
2016-02-01,94.08999633789062,39.38800048828125,22.30158233642578,94.08999633789062,39.38800048828125,24.107500076293945,97.18000030517578,39.90399932861328,24.177499771118164,91.30000305175781,36.54999923706055,23.850000381469727,91.79000091552734,37.75199890136719,24.11750030517578,19684500.0,26488000.0,163774000.0
2016-02-02,91.48999786376953,36.555999755859375,21.850603103637695,91.48999786376953,36.555999755859375,23.6200008392334,96.6500015258789,38.624000549316406,24.010000228881836,90.7300033569336,36.04600143432617,23.56999969482422,95.54000091552734,38.48400115966797,23.854999542236328,21906500.0,28868000.0,149428800.0
2016-02-03,90.73999786376953,34.69599914550781,22.283084869384766,90.73999786376953,34.69599914550781,24.087499618530273,92.69000244140625,36.78799819946289,24.209999084472656,86.13999938964844,34.0359992980957,23.520000457763672,92.41000366210938,36.71799850463867,23.75,27466000.0,39657000.0,183857200.0
2016-02-04,89.70999908447266,35.066001892089844,22.462125778198242,89.70999908447266,35.066001892089844,24.149999618530273,91.25,35.19599914550781,24.332500457763672,86.54000091552734,33.39799880981445,23.797500610351562,89.5,34.13999938964844,23.96500015258789,19108600.0,21927000.0,185886800.0
2016-02-05,82.79000091552734,32.52000045776367,21.86220932006836,82.79000091552734,32.52000045776367,23.5049991607666,88.94999694824219,34.599998474121094,24.229999542236328,81.86000061035156,31.54800033569336,23.422500610351562,88.2300033569336,34.2599983215332,24.1299991607666,25929300.0,47188000.0,185672400.0
2016-02-08,83.31999969482422,29.597999572753906,22.092409133911133,83.31999969482422,29.597999572753906,23.752500534057617,84.69999694824219,31.43000030517578,23.924999237060547,79.94999694824219,29.200000762939453,23.260000228881836,80.56999969482422,31.420000076293945,23.282499313354492,25035600.0,46565000.0,216085600.0
2016-02-09,86.12999725341797,29.649999618530273,22.087757110595703,86.12999725341797,29.649999618530273,23.747499465942383,88.4000015258789,31.95800018310547,23.985000610351562,81.55000305175781,28.209999084472656,23.482500076293945,81.75,28.464000701904297,23.572500228881836,25892900.0,43258000.0,177324800.0
2016-02-10,88.44999694824219,28.733999252319336,21.920339584350586,88.44999694824219,28.733999252319336,23.5674991607666,92.20999908447266,30.993999481201172,24.087499618530273,87.41999816894531,28.347999572753906,23.524999618530273,89.0,30.100000381469727,23.979999542236328,23146500.0,52032500.0,169374400.0
2016-02-11,86.3499984741211,30.0939998626709,21.787796020507812,86.3499984741211,30.0939998626709,23.424999237060547,88.38999938964844,32.652000427246094,23.68000030517578,82.91000366210938,29.399999618530273,23.147499084472656,87.41999816894531,30.399999618530273,23.447500228881836,21820300.0,71262000.0,200298800.0
2016-02-12,87.4000015258789,30.20800018310547,21.85523223876953,87.4000015258789,30.20800018310547,23.497499465942383,89.72000122070312,31.402000427246094,23.625,85.26000213623047,28.739999771118164,23.252500534057617,86.63999938964844,31.0,23.547500610351562,19067700.0,36179000.0,161405600.0
2016-02-16,89.05000305175781,31.034000396728516,22.47142791748047,89.05000305175781,31.034000396728516,24.15999984741211,90.13999938964844,32.59000015258789,24.212499618530273,87.54000091552734,30.82200050354004,23.65250015258789,89.0,31.739999771118164,23.7549991607666,16356600.0,27969000.0,196231600.0
2016-02-17,94.76000213623047,33.736000061035156,22.81556510925293,94.76000213623047,33.736000061035156,24.530000686645508,94.7699966430664,33.86800003051758,24.552499771118164,89.63999938964844,31.336000442504883,24.037500381469727,90.12999725341797,31.799999237060547,24.167499542236328,18323800.0,29126000.0,179452800.0
2016-02-18,90.48999786376953,33.354000091552734,22.38306999206543,90.48999786376953,33.354000091552734,24.065000534057617,94.9000015258789,34.59000015258789,24.72249984741211,90.30999755859375,32.95399856567383,24.022499084472656,94.80000305175781,34.48400115966797,24.709999084472656,17695300.0,19438000.0,156084000.0
2016-02-19,89.2300033569336,33.316001892089844,22.33191680908203,89.2300033569336,33.316001892089844,24.010000228881836,91.4000015258789,33.49800109863281,24.190000534057617,88.02999877929688,32.5,23.950000762939453,89.9800033569336,32.731998443603516,24.0,14259200.0,14797000.0,141496800.0
2016-02-22,91.93000030517578,35.54800033569336,22.527231216430664,91.93000030517578,35.54800033569336,24.219999313354492,93.11000061035156,35.78200149536133,24.225000381469727,88.30000305175781,33.970001220703125,23.979999542236328,90.75,34.02399826049805,24.077499389648438,16321800.0,25300500.0,137123200.0
2016-02-23,89.12000274658203,35.44200134277344,22.018001556396484,89.12000274658203,35.44200134277344,23.672500610351562,92.48999786376953,36.34600067138672,24.125,89.05000305175781,34.736000061035156,23.637500762939453,91.4000015258789,35.231998443603516,24.100000381469727,12744400.0,29922000.0,127770400.0
2016-02-24,91.61000061035156,35.79999923706055,22.345863342285156,91.61000061035156,35.79999923706055,24.024999618530273,91.76000213623047,35.900001525878906,24.094999313354492,86.69999694824219,33.56800079345703,23.329999923706055,88.5,34.54999923706055,23.4950008392334,15972800.0,26978000.0,145022800.0
2016-02-25,94.52999877929688,37.486000061035156,22.499330520629883,94.52999877929688,37.486000061035156,24.190000534057617,94.80999755859375,37.70399856567383,24.190000534057617,90.20999908447266,35.040000915527344,23.8125,91.08000183105469,35.72999954223633,24.012500762939453,17898800.0,28753500.0,110330800.0
2016-02-26,94.79000091552734,38.06800079345703,22.534208297729492,94.79000091552734,38.06800079345703,24.227500915527344,97.4800033569336,38.400001525878906,24.5049991607666,94.25,37.0,24.145000457763672,95.30000305175781,37.7400016784668,24.299999237060547,16975200.0,30325500.0,115964400.0
2016-02-29,93.41000366210938,38.38600158691406,22.483057022094727,93.41000366210938,38.38600158691406,24.172500610351562,97.19999694824219,39.27000045776367,24.5575008392334,93.33999633789062,37.84400177001953,24.162500381469727,94.80999755859375,38.47999954223633,24.21500015258789,13663100.0,22495000.0,140865200.0
2016-03-01,98.30000305175781,37.27000045776367,23.37596321105957,98.30000305175781,37.27000045776367,25.13249969482422,99.16000366210938,39.189998626708984,25.1924991607666,93.61000061035156,36.540000915527344,24.354999542236328,94.58000183105469,38.849998474121094,24.412500381469727,17048800.0,33561000.0,201628400.0
2016-03-02,97.61000061035156,37.667999267578125,23.42711639404297,97.61000061035156,37.667999267578125,25.1875,99.4800033569336,37.70399856567383,25.22249984741211,95.9000015258789,36.29999923706055,24.90999984741211,98.01000213623047,36.74599838256836,25.127500534057617,19102800.0,24312000.0,132678400.0
2016-03-03,97.93000030517578,39.14799880981445,23.601511001586914,97.93000030517578,39.14799880981445,25.375,98.3499984741211,39.48400115966797,25.427499771118164,95.38999938964844,36.84400177001953,25.112499237060547,97.83000183105469,37.65599822998047,25.145000457763672,15320900.0,24145000.0,147822800.0
2016-03-04,101.58000183105469,40.20800018310547,23.952627182006836,101.58000183105469,40.20800018310547,25.752500534057617,102.22000122070312,40.805999755859375,25.9375,98.31999969482422,39.5,25.342500686645508,98.76000213623047,39.599998474121094,25.592500686645508,23414600.0,32445500.0,184220400.0
2016-03-07,95.48999786376953,41.05799865722656,23.687551498413086,95.48999786376953,41.05799865722656,25.467500686645508,101.79000091552734,41.939998626708984,25.707500457763672,95.25,39.47999954223633,25.239999771118164,101.0,39.5359992980957,25.59749984741211,23855200.0,26647000.0,143315600.0
2016-03-08,96.2300033569336,40.52000045776367,23.492223739624023,96.2300033569336,40.52000045776367,25.25749969482422,98.27999877929688,41.5,25.440000534057617,94.5,40.439998626708984,25.100000381469727,95.0,40.70000076293945,25.19499969482422,14797000.0,20893500.0,126247600.0
2016-03-09,98.0,41.74399948120117,23.513154983520508,98.0,41.74399948120117,25.280000686645508,98.37000274658203,41.874000549316406,25.395000457763672,95.0,40.55799865722656,25.0674991607666,96.81999969482422,40.90399932861328,25.327499389648438,12298700.0,16043000.0,108806800.0
2016-03-10,97.36000061035156,41.0359992980957,23.5247745513916,97.36000061035156,41.0359992980957,25.292499542236328,99.73999786376953,42.65800094604492,25.559999465942383,95.44999694824219,40.13399887084961,25.037500381469727,98.18000030517578,42.0,25.352500915527344,17002100.0,25962500.0,134054400.0
2016-03-11,97.66000366210938,41.5,23.778234481811523,97.66000366210938,41.5,25.565000534057617,99.5999984741211,41.88399887084961,25.56999969482422,96.05000305175781,41.066001892089844,25.375,99.51000213623047,41.58599853515625,25.559999465942383,15114300.0,16715500.0,109632800.0
2016-03-14,98.12999725341797,43.029998779296875,23.838687896728516,98.12999725341797,43.029998779296875,25.6299991607666,99.41999816894531,43.34400177001953,25.727500915527344,97.16999816894531,42.12799835205078,25.44499969482422,97.19999694824219,42.529998779296875,25.477500915527344,11251900.0,20328500.0,100304400.0
2016-03-15,97.86000061035156,43.667999267578125,24.31770133972168,97.86000061035156,43.667999267578125,26.145000457763672,98.51000213623047,43.79399871826172,26.295000076293945,96.43000030517578,42.29999923706055,25.962499618530273,97.87000274658203,42.854000091552734,25.989999771118164,9691800.0,15902500.0,160270800.0
2016-03-16,99.3499984741211,44.38600158691406,24.640911102294922,99.3499984741211,44.38600158691406,26.49250030517578,99.7300033569336,44.51599884033203,26.577499389648438,97.5,43.40399932861328,26.147499084472656,97.52999877929688,43.599998474121094,26.15250015258789,12630500.0,17583500.0,153214000.0
2016-03-17,99.72000122070312,45.2760009765625,24.60137939453125,99.72000122070312,45.2760009765625,26.450000762939453,101.38999938964844,45.70000076293945,26.61750030517578,99.0,44.0,26.239999771118164,99.05000305175781,44.29399871826172,26.3799991607666,13825000.0,18914500.0,137682800.0
2016-03-18,101.12000274658203,46.54800033569336,24.629283905029297,101.12000274658203,46.54800033569336,26.479999542236328,102.41000366210938,46.895999908447266,26.625,100.01000213623047,45.61199951171875,26.297500610351562,100.5,45.81999969482422,26.584999084472656,15453500.0,23559000.0,176820800.0
2016-03-21,101.05999755859375,47.66400146484375,24.6269588470459,101.05999755859375,47.66400146484375,26.477500915527344,102.0999984741211,47.97600173950195,26.912500381469727,99.5,47.0,26.28499984741211,101.1500015258789,47.06800079345703,26.482500076293945,9578500.0,26539000.0,142010800.0
2016-03-22,99.83999633789062,46.847999572753906,24.8153018951416,99.83999633789062,46.847999572753906,26.68000030517578,101.5199966430664,47.79800033569336,26.822500228881836,99.19999694824219,46.512001037597656,26.302499771118164,100.4800033569336,47.44200134277344,26.3125,9069900.0,21580000.0,129777600.0
2016-03-23,99.58999633789062,44.51599884033203,24.678110122680664,99.58999633789062,44.51599884033203,26.532499313354492,100.38999938964844,46.94599914550781,26.767499923706055,98.80999755859375,44.40599822998047,26.475000381469727,99.75,46.4739990234375,26.6200008392334,8313500.0,24744000.0,102814000.0
2016-03-24,98.36000061035156,45.54999923706055,24.571147918701172,98.36000061035156,45.54999923706055,26.417499542236328,98.8499984741211,45.77799987792969,26.5625,97.06999969482422,43.0,26.22249984741211,98.63999938964844,43.15599822998047,26.36750030517578,10671100.0,24804500.0,104532000.0
2016-03-28,101.20999908447266,46.051998138427734,24.45953369140625,101.20999908447266,46.051998138427734,26.297500610351562,101.44000244140625,46.96200180053711,26.547500610351562,97.81999969482422,45.0,26.264999389648438,98.33999633789062,46.321998596191406,26.5,12432200.0,19628500.0,77645600.0
2016-03-29,104.12999725341797,46.0260009765625,25.03852653503418,104.12999725341797,46.0260009765625,26.920000076293945,104.33000183105469,46.47600173950195,26.947500228881836,101.0,45.066001892089844,26.219999313354492,101.08000183105469,45.97800064086914,26.22249984741211,16008900.0,20071500.0,124760400.0
2016-03-30,102.19000244140625,45.37799835205078,25.475679397583008,102.19000244140625,45.37799835205078,27.389999389648438,104.91000366210938,47.099998474121094,27.604999542236328,101.4800033569336,45.29999923706055,27.149999618530273,104.6500015258789,47.018001556396484,27.162500381469727,14705000.0,20165000.0,182404400.0
2016-03-31,102.2300033569336,45.95399856567383,25.343137741088867,102.2300033569336,45.95399856567383,27.247499465942383,103.52999877929688,47.48400115966797,27.475000381469727,101.05000305175781,45.00199890136719,27.219999313354492,102.43000030517578,45.86800003051758,27.43000030517578,9747500.0,40064500.0,103553600.0
2016-04-01,105.69999694824219,47.518001556396484,25.575666427612305,105.69999694824219,47.518001556396484,27.497499465942383,105.79000091552734,49.58000183105469,27.5,102.47000122070312,46.650001525878906,27.049999237060547,102.93000030517578,48.965999603271484,27.19499969482422,14182400.0,79987500.0,103496000.0
2016-04-04,104.3499984741211,49.39799880981445,25.838420867919922,104.3499984741211,49.39799880981445,27.780000686645508,105.91999816894531,50.42399978637695,28.047500610351562,103.19999694824219,48.72800064086914,27.5674991607666,105.9000015258789,49.82400131225586,27.604999542236328,10940400.0,67376500.0,149424800.0
2016-04-05,104.94000244140625,51.09400177001953,25.533809661865234,104.94000244140625,51.09400177001953,27.452499389648438,105.75,51.3120002746582,27.6825008392334,103.25,48.0,27.354999542236328,103.47000122070312,48.099998474121094,27.377500534057617,10060900.0,49743500.0,106314800.0
2016-04-06,104.83000183105469,53.08399963378906,25.80121612548828,104.83000183105469,53.08399963378906,27.739999771118164,106.44000244140625,53.54800033569336,27.7450008392334,104.25,50.689998626708984,27.299999237060547,105.30000305175781,50.79399871826172,27.5575008392334,9605800.0,58527500.0,105616400.0
2016-04-07,104.44999694824219,51.439998626708984,25.238500595092773,104.44999694824219,51.439998626708984,27.135000228881836,106.44000244140625,53.86800003051758,27.604999542236328,103.5999984741211,50.902000427246094,27.030000686645508,104.30999755859375,53.290000915527344,27.487499237060547,10774900.0,44281000.0,127207600.0
2016-04-08,103.80999755859375,50.013999938964844,25.266407012939453,103.80999755859375,50.013999938964844,27.165000915527344,105.33000183105469,52.16400146484375,27.4424991607666,102.81999969482422,49.604000091552734,27.042499542236328,105.12000274658203,52.099998474121094,27.227500915527344,7857600.0,36819500.0,94326800.0
2016-04-11,102.68000030517578,49.98400115966797,25.350114822387695,102.68000030517578,49.98400115966797,27.2549991607666,104.9800033569336,51.79800033569336,27.65250015258789,102.62000274658203,49.060001373291016,27.207500457763672,104.04000091552734,50.20000076293945,27.24250030517578,7451300.0,45808500.0,117630000.0
2016-04-12,106.9800033569336,49.56399917602539,25.68030548095703,106.9800033569336,49.56399917602539,27.610000610351562,107.22000122070312,50.36000061035156,27.625,102.20999908447266,48.72600173950195,27.165000915527344,103.1500015258789,49.900001525878906,27.334999084472656,12437000.0,28816000.0,108929200.0
2016-04-13,109.6500015258789,50.90599822998047,26.052345275878906,109.6500015258789,50.90599822998047,28.010000228881836,111.27999877929688,51.099998474121094,28.084999084472656,107.87999725341797,49.465999603271484,27.700000762939453,108.0,49.70199966430664,27.700000762939453,16701700.0,24628000.0,133029200.0
2016-04-14,110.41999816894531,50.37200164794922,26.06629753112793,110.41999816894531,50.37200164794922,28.024999618530273,111.63999938964844,51.36800003051758,28.09749984741211,109.1500015258789,50.209999084472656,27.832500457763672,110.01000213623047,50.599998474121094,27.905000686645508,9553700.0,20661000.0,101895600.0
2016-04-15,111.51000213623047,50.902000427246094,25.54311180114746,111.51000213623047,50.902000427246094,27.462499618530273,111.8499984741211,50.91999816894531,28.075000762939453,109.77999877929688,49.82400131225586,27.4325008392334,110.63999938964844,50.262001037597656,28.02750015258789,11746100.0,18762000.0,187756000.0
2016-04-18,108.4000015258789,50.7760009765625,24.992023468017578,108.4000015258789,50.7760009765625,26.8700008392334,110.69999694824219,51.6619987487793,27.237499237060547,106.0199966430664,50.332000732421875,26.735000610351562,109.9000015258789,50.44599914550781,27.22249984741211,32816400.0,21357000.0,243286000.0
2016-04-19,94.33999633789062,49.4739990234375,24.85948371887207,94.33999633789062,49.4739990234375,26.727500915527344,101.37000274658203,50.874000549316406,27.0,94.19999694824219,48.25,26.5575008392334,99.48999786376953,50.624000549316406,26.969999313354492,55728800.0,31787500.0,129539600.0
2016-04-20,96.7699966430664,49.99399948120117,24.910642623901367,96.7699966430664,49.99399948120117,26.782499313354492,96.9800033569336,50.731998443603516,27.022499084472656,93.13999938964844,48.29999923706055,26.514999389648438,94.33999633789062,49.25199890136719,26.65999984741211,26613500.0,25970500.0,122444000.0
2016-04-21,94.9800033569336,49.65800094604492,24.640911102294922,94.9800033569336,49.65800094604492,26.49250030517578,97.37999725341797,50.18000030517578,26.732500076293945,94.77999877929688,49.38199996948242,26.3799991607666,97.30999755859375,49.79800033569336,26.732500076293945,19919400.0,13915500.0,126210000.0
2016-04-22,95.9000015258789,50.75,24.57347869873047,95.9000015258789,50.75,26.420000076293945,96.69000244140625,50.79999923706055,26.6200008392334,94.20999908447266,49.141998291015625,26.155000686645508,94.8499984741211,49.77799987792969,26.252500534057617,15806300.0,18931500.0,134732400.0
2016-04-25,93.55999755859375,50.36399841308594,24.4339599609375,93.55999755859375,50.36399841308594,26.270000457763672,95.75,51.47600173950195,26.412500381469727,92.80000305175781,50.152000427246094,26.127500534057617,95.69999694824219,50.60200119018555,26.25,14985400.0,18351500.0,112126400.0
2016-04-26,92.43000030517578,50.74800109863281,24.264211654663086,92.43000030517578,50.74800109863281,26.087499618530273,93.55000305175781,51.145999908447266,26.325000762939453,91.25,49.87799835205078,25.977500915527344,93.5,50.40999984741211,25.977500915527344,15330900.0,16119000.0,224064800.0
2016-04-27,91.04000091552734,50.29399871826172,22.745811462402344,91.04000091552734,50.29399871826172,24.454999923706055,92.5,51.0,24.677499771118164,90.20999908447266,49.880001068115234,23.920000076293945,92.18000030517578,50.54999923706055,24.0,12218900.0,16029000.0,458408400.0
2016-04-28,90.27999877929688,49.54199981689453,22.05055809020996,90.27999877929688,49.54199981689453,23.707500457763672,92.66999816894531,50.68600082397461,24.469999313354492,90.08999633789062,49.487998962402344,23.5625,91.5,49.970001220703125,24.40250015258789,11474900.0,12595000.0,328970800.0
2016-04-29,90.02999877929688,48.152000427246094,21.797100067138672,90.02999877929688,48.152000427246094,23.434999465942383,90.55999755859375,49.68600082397461,23.68000030517578,88.20999908447266,47.5620002746582,23.127500534057617,90.5,49.62799835205078,23.497499465942383,13968000.0,27069000.0,274126000.0
2016-05-02,93.11000061035156,48.36000061035156,21.773847579956055,93.11000061035156,48.36000061035156,23.40999984741211,93.22000122070312,48.63800048828125,23.520000457763672,89.88999938964844,46.9640007019043,23.100000381469727,90.41000366210938,48.29999923706055,23.49250030517578,12547000.0,19219500.0,192640400.0
2016-05-03,91.54000091552734,46.4640007019043,22.13193702697754,91.54000091552734,46.4640007019043,23.795000076293945,93.25,47.78200149536133,23.934999465942383,91.30000305175781,46.32400131225586,23.420000076293945,92.08000183105469,47.47200012207031,23.549999237060547,10593900.0,21511000.0,227325200.0
2016-05-04,90.79000091552734,44.512001037597656,21.90174102783203,90.79000091552734,44.512001037597656,23.547500610351562,92.16000366210938,46.891998291015625,23.975000381469727,90.3499984741211,44.08000183105469,23.454999923706055,91.0,46.05799865722656,23.799999237060547,7394700.0,43502500.0,164102000.0
2016-05-05,89.37000274658203,42.305999755859375,21.81283950805664,89.37000274658203,42.305999755859375,23.309999465942383,92.08000183105469,45.72800064086914,23.517499923706055,89.25,41.95800018310547,23.170000076293945,90.91000366210938,45.69200134277344,23.5,10368500.0,56274000.0,143562000.0
2016-05-06,90.83999633789062,42.986000061035156,21.69118881225586,90.83999633789062,42.986000061035156,23.18000030517578,90.87999725341797,43.27399826049805,23.362499237060547,88.11000061035156,41.62200164794922,22.962499618530273,88.83000183105469,42.17399978637695,23.342500686645508,10433900.0,28426000.0,174799600.0
2016-05-09,90.54000091552734,41.784000396728516,21.707569122314453,90.54000091552734,41.784000396728516,23.197500228881836,91.83000183105469,43.22999954223633,23.4424991607666,89.9000015258789,41.36000061035156,23.147499084472656,90.7300033569336,43.14400100708008,23.25,9543700.0,23882000.0,131745600.0
2016-05-10,92.88999938964844,41.737998962402344,21.854948043823242,92.88999938964844,41.737998962402344,23.354999542236328,93.25,41.89400100708008,23.392499923706055,91.08999633789062,41.0,23.02750015258789,91.13999938964844,41.5099983215332,23.332500457763672,11175900.0,20353000.0,134747200.0
2016-05-11,90.0199966430664,41.79199981689453,21.642059326171875,90.0199966430664,41.79199981689453,23.127500534057617,92.58999633789062,43.09600067138672,23.392499923706055,89.9000015258789,41.209999084472656,23.114999771118164,92.4000015258789,41.518001556396484,23.3700008392334,11692900.0,25809500.0,114876400.0
2016-05-12,87.73999786376953,41.45600128173828,21.134403228759766,87.73999786376953,41.45600128173828,22.584999084472656,90.41000366210938,42.33399963378906,23.19499969482422,85.73999786376953,40.731998443603516,22.36750030517578,90.31999969482422,42.28799819946289,23.18000030517578,20408100.0,18252500.0,305258800.0
2016-05-13,87.87999725341797,41.52199935913086,21.176513671875,87.87999725341797,41.52199935913086,22.6299991607666,88.58999633789062,42.2400016784668,22.917499542236328,86.26000213623047,41.34000015258789,22.5,87.38999938964844,41.555999755859375,22.5,11571400.0,14114000.0,177571200.0
2016-05-16,89.12000274658203,41.65800094604492,21.962560653686523,89.12000274658203,41.65800094604492,23.469999313354492,90.0,42.630001068115234,23.59749984741211,86.1500015258789,41.58399963378906,22.912500381469727,87.55999755859375,41.630001068115234,23.09749984741211,11247800.0,14747000.0,245039200.0
2016-05-17,88.62999725341797,40.93199920654297,21.871320724487305,88.62999725341797,40.93199920654297,23.372499465942383,90.87000274658203,41.9640007019043,23.674999237060547,88.16999816894531,40.80400085449219,23.252500534057617,89.0,41.810001373291016,23.637500762939453,11571300.0,14218000.0,187667600.0
2016-05-18,90.5,42.23400115966797,22.12164306640625,90.5,42.23400115966797,23.639999389648438,91.72000122070312,43.0620002746582,23.802499771118164,88.25,41.54999923706055,23.47249984741211,88.25,41.83000183105469,23.540000915527344,13911800.0,28087500.0,168249600.0
2016-05-19,89.55000305175781,43.04199981689453,22.03742790222168,89.55000305175781,43.04199981689453,23.549999237060547,91.2699966430664,43.358001708984375,23.65999984741211,88.30000305175781,41.459999084472656,23.392499923706055,90.16000366210938,42.7239990234375,23.65999984741211,11450300.0,34331500.0,121768400.0
