upc,descrip,price,q,sales,volsales,unit
4323700300,NEW AMSTERDAM LIGHT,1.1653874,17.99401617050171,20.96999931335449,6387.8759765625,Oz
4327900100,COORS PARTY BALL TAP,.87336624,2627.126364707947,2286.809846878052,932629.892578125,Oz
4523810001,RAZOR'S EDGE,1.1814184,203.9321842193604,240.1599922180176,72395.927734375,Oz
4948308600,HACKER PSCHORR DARK,1.3321095,179.9401617050171,239.6999931335449,63878.759765625,Oz
4948311200,HACKER-PSCHORR WEISS,1.4154705,2225.260026931763,3149.789924621582,789967.3291015625,Oz
4948318000,HACKER PSCHOOR NR BT,1.363547,5572.147031784058,7595.709789276123,1978112.260742188,Oz
4948361740,PSCHORR BRAU WEISS N,1.4134876,14413.72377467155,20373.61896634102,5116871.976501465,Oz
5093961201,BOULDER PALE ALE,.90274745,2939.022663116455,2617.589918136597,1043353.076171875,Oz
5093961206,BOULDER BROWN ALE,.87849545,1397.535264015198,1213.169959068298,496125.0341796875,Oz
5093961207,BOULDER AMBER,.89171052,2789.072528362274,2448.749924659729,990120.7763671875,Oz
5230000002,OLD MILWAUKEE LIGHT,.46892241,40282.60461330414,18797.94951462746,14300325.02148438,Oz
5230000012,SCHLITZ BEER,.40539667,54617.83887720108,20358.63000798225,19389332.9453125,Oz
5230000022,OLD MILWAUKEE BEER,.46312767,151695.5571303368,69451.4180752039,53851923.85839844,Oz
5230000026,OLD MILWAUKEE-REGULA,.40026847,8151.955920219421,3173.899955391884,2893944.36328125,Oz
5230000027,OLD MILWAUKEE BEER N,.42911977,10886.37962627411,4690.669965624809,3864664.806640625,Oz
5230000035,OLD MILWAUKEE N.A. C,.44610131,281222.4869456291,125702.4573631287,99833984.58691406,Oz
5230000042,SCHLITZ MALT LIQUOR,.59064543,2747.086509227753,1618.019947528839,975215.732421875,Oz
5230000046,SCHILTZ MALT LIQUOR,.47650215,559.8138296604156,244.5399956703186,198733.9116210938,Oz
5230000047,SCHLITZ MALT LIQUOR,.52211916,12882.38240647316,6749.699875116348,4573245.837890625,Oz
5230000057,SCHLITZ RED BULL NR,.53717858,1386.205646276474,744.6399831771851,492103.0170898438,Oz
5230000201,AUGSBURGER REG BEER,.56852227,59.98005390167236,34.09999918937683,21292.919921875,Oz
5230000207,AUGSBURGER DARK BEER,.58640701,65.9780592918396,38.68999791145325,23422.2119140625,Oz
5230000208,AUGSBURGER REG BEER,.61087775,186801.88565588,107774.7198059559,66314669.95996094,Oz
5230000211,AUGSBURGER LIGHT BEE,.58506262,2597.1363697052,1464.369993686676,921983.4326171875,Oz
5230000214,AUGSBURGER DARK BEER,.59949893,36251.94533348083,20875.85983133316,12869440.81640625,Oz
5230000215,AUGSBURGER BOCK BEER,.6136933,5986.009471893311,3610.399911165237,2125033.41015625,Oz
5230000218,AUGSBURGER GOLDEN NR,.66605473,47.98404312133789,31.95999908447266,17034.3359375,Oz
5230000226,AUGSBURGER BOCK BEER,.52072865,17.99401617050171,9.369999647140503,6387.8759765625,Oz
5230000240,AUGSBURGER GOLDEN,.62611324,487343.9511861801,288264.1617412567,173007103.9941406,Oz
5230000242,AUGSBURGER DARK BEER,.61988938,207590.9715013504,123070.7860629559,73694796.04199219,Oz
5230000243,AUGSBURGER BOCK,.61431485,53880.08344841003,31915.82883787155,19127430.00195313,Oz
5230000289,AUGSBURGER GOLDEN NR,1.013064,5.498171925544739,5.570000052452087,1951.851013183594,Oz
5230000349,AUGSBURGER OKTOBERFE,.66908205,3796.737508773804,2506.889927387238,1347841.83203125,Oz
5230000350,OLD MILWAUKEE LONGNE,.51961714,107.9640970230103,56.31999802589417,38327.255859375,Oz
5230000540,OLD MILWAUKEE LIGHT,.43099681,42070.01015758514,17995.18953514099,14934854.03515625,Oz
5230000548,SCHLITZ ICE CAN,.37668771,2957.016705036163,1117.569986581802,1049740.955078125,Oz
5230000966,OLD MILWAUKEE LIGHT,.34666091,415061.9801464081,141127.5972824097,147347006.0703125,Oz
5230001300,OLD MILWAUKEE N.A. B,.55140328,19415.54374647141,10650.27961063385,6892518.184570313,Oz
5230001301,OLD MILWAUKEE N.A. B,.48678482,21268.92747545242,10311.17993998528,7550469.413085938,Oz
5230001966,SCHLITZ REGULAR,.33302736,2831.058588027954,942.8199787139893,1005025.8203125,Oz
5230002330,OLD MILWAUKEE LONGNE,.52134812,515.8284645080566,268.9999914169312,183119.111328125,Oz
5230002540,OLD MILWAUKEE BEER,.43202916,136070.7521390915,58373.39885139465,48305118.16601563,Oz
5230002546,OLD MILWAUKEE N/A BE,.37388933,51318.93463134766,19124.05958557129,18218222.2890625,Oz
5230002553,OLD MILWAUKEE,.29941502,24591.8233165741,7366.700199604034,8730097.245605469,Oz
5230002554,OLD MILWAUKEE LIGHT,.29959959,13135.63244819641,3935.43009519577,4663149.498535156,Oz
5230002966,OLD MILWAUKEE BEER,.34799933,833866.7192134857,282280.3153142929,296022690.4570313,Oz
6206701171,LABATTS '50' ALE NR,.8144291,5716.099194526672,4474.819864749908,2029215.26953125,Oz
6206704971,LABATTS BLUE LIGHT N,.8309527,12985.68184041977,10487.03968811035,4609917.173828125,Oz
6206704972,LABATTS BLUE LIGHT N,.99866527,17.99401664733887,17.96999931335449,6387.8759765625,Oz
6206705155,LABATT BLUE,.885351,21882.72327613831,17798.80998706818,7768366.769287109,Oz
6206705171,LABATTS BLUE REG NR,.84910035,90186.01065921783,73432.67837715149,32016034.43652344,Oz
6206705172,end,.90799826,29354.2389292717,25702.84959030151,10420755.01953125,Oz
6206738072,LABATTS BLUE NR BTLS,.85949177,12871.71968507767,10779.59966945648,4569460.618164063,Oz
6227405870,MURPHY'S IRISH STOUT,1.2064413,4.965015888214111,5.990000247955322,1762.58056640625,Oz
6810940359,TENNENTS LAGERNR BTL,1.1653874,5.998005390167236,6.989999771118164,2129.2919921875,Oz
6821301112,MOLSON EXPORT ALE NR,.91285247,9134.962275981903,8233.269711494446,3242911.704101563,Oz
6821302112,MOLSON GOLDEN NR BTL,.8586418,373783.7088823318,293887.6501140594,132693218.6904297,Oz
6821302117,MOLSON GOLDEN N.R.'S,.77256787,230347.404756546,163167.8669881821,81773329.92578125,Oz
6821303111,MOLSON EXPORT ALE NR,.99866527,35.98803234100342,35.93999862670898,12775.751953125,Oz
6821303112,MOLSON CANADIAN BEER,.80098546,31057.67244338989,23187.67899513245,11025473.9609375,Oz
6821306112,MOLSON LIGHT NR BTL,.82687283,108467.9311709404,84866.20648956299,38506116.45117188,Oz
6821309112,MOLSON ICE,.89452755,131404.304625988,109511.5665884018,46648529.03613281,Oz
6821309117,MOLSON ICE N.R.,.74580222,115557.5738344193,82350.30646133423,41022939.60546875,Oz
6821309451,MOLSON ICE BIG CAN,1.0766078,39.98670315742493,43.20000004768372,14195.27966308594,Oz
7031000030,MICHEAL SHEAS VARIET,.83277678,71.97606563568115,59.93999576568604,25551.50390625,Oz
7031033006,MICHAEL SHEA'S IRS A,.80545717,34428.55138397217,27273.70919799805,12222136.05761719,Oz
7031037037,JW DUNDEE HONEY BROW,.83194321,239.9202184677124,199.5999956130981,85171.6796875,Oz
7089701123,FOSTERS LAGER 6PK NR,1.0185779,82832.4554772377,82616.37725782394,29405522.41992188,Oz
7089701331,FOSTER'S LAGER,1.0792111,70772.30333709717,76027.35243499279,25124167.97314453,Oz
7089713123,JOHN COURAGE AMBER B,1.0992905,1583.473431110382,1730.359943389893,562133.0859375,Oz
7089716123,FOSTERS LAGER 6PK NR,1.0405651,587.8045287132263,611.8199548721313,208670.615234375,Oz
7089718331,FOSTER'S LAGER,1.120814,495.6685364246368,548.8700232505798,175962.3331298828,Oz
7125000018,COLT 45 QT,.37137344,48746.45746159554,18103.13979268074,17304992.4574585,Oz
7125000019,COLT 45 BEER NR BTL.,.54754722,18303.91291093826,10069.6299598217,6497889.127441406,Oz
7143922033,ROLLING ROCK KING SI,1.0345094,1785.073138237,1834.760001659393,633700.9633789063,Oz
7143934500,ROLLING ROCK PREM BE,.68673182,317324.4840373993,210681.9357590675,112650192.9824219,Oz
7143934512,ROLLING ROCK NR,.737315,1091.636998176575,804.0900020599365,387531.14453125,Oz
7143934806,ROLLING ROCK PREM BE,.70056695,98055.39457273483,66271.56836414337,34809665.56835938,Oz
7199000007,COORS BEER,.63497955,9938.694961071014,6318.779773235321,3528236.830078125,Oz
7199000021,COORS BEER N.R.BTLS,.6338774,251.9162282943726,159.1800003051758,89430.263671875,Oz
7199000025,COORS LIGHT BEER N.R,.64060974,281.9062561988831,180.6299986839294,100076.7236328125,Oz
7199000027,COORS BEER,.62307131,65378.25935316086,40518.84859371185,23209282.71679688,Oz
7199000028,COORS LIGHT BEER,.62487662,125736.1888270378,78011.54768705368,44636348.05664063,Oz
7199000041,COORS BEER N.R.BTLS,.5919475,2771.07852935791,1555.269937515259,983732.8984375,Oz
7199000047,COORS BEER,.54329008,369297.1991081238,185797.9263334274,131100508.1777344,Oz
7199000048,COORS LIGHT BEER,.55705023,731336.8157081604,378390.7747807503,259624573.2519531,Oz
7199009001,COORS WINTERFEST BEE,.83154064,10706.43988275528,8897.899992465973,3800786.21484375,Oz
7199009501,BLUE MOON HONEY BLON,1.0122567,1499.501352787018,1512.99994468689,532322.998046875,Oz
7199009511,BLUE MOON BELGIAN WH,1.0293378,2531.158296585083,2558.769910812378,898561.220703125,Oz
7199009521,BLUE MOON NUT BROWN,1.009241,1133.623024463654,1136.609958648682,402436.1865234375,Oz
7199009532,BLUE MOON HARVEST PU,1.0641739,1145.61904335022,1215.549964904785,406694.7705078125,Oz
7199009541,BLUE MOON RASPBERRY,1.0354395,4306.567894458771,4449.299842834473,1528831.650390625,Oz
7199009561,BLUE MOON ABBEY ALE,.99866527,29.99002695083618,29.94999885559082,10646.4599609375,Oz
7199010001,COORS BEER,.6395613,16901.04673814774,10555.53014862537,5999871.551147461,Oz
7199010005,COORS REG BEER PARTY,.43872246,7378.713386535645,3211.019969940186,2619443.251953125,Oz
7199010006,COORS REGULAR LONGNE,.61695516,140479.2868270874,81569.73817396164,49870147.82714844,Oz
7199011600,COORS BEER,.46891445,675591.3488922119,306942.6964597702,239834933.2460938,Oz
7199030001,COORS LIGHT BEER,.64622825,7418.866470098495,4756.470093369484,2633697.565490723,Oz
7199030004,COORS LIGHT BEER PAR,.44837898,8535.078903198242,3814.449956893921,3029953.01171875,Oz
7199030005,COORS LIGHT LONGNECK,.62584764,249607.0000648499,149148.126585722,88610486.46289063,Oz
7199031600,COORS LIGHT BEER,.47291827,1265003.36164093,581894.4678421021,449076199.4375,Oz
7199036400,COORS LIGHT BEER N.R,.60483843,12739.76360988617,7477.38974237442,4522616.193359375,Oz
7199038006,COORS RED LIGHT LNNR,.6652211,155.9481401443481,103.7399940490723,55361.591796875,Oz
7199038011,COORS RED LIGHT NR B,.66605473,23.99202156066895,15.97999954223633,8517.16796875,Oz
7199047006,KEYSTONE REGULAR BEE,.35003322,135243.0270519257,46727.43891525269,48011275.85546875,Oz
7199047506,KEYSTONE DRY BEER,.35023871,6549.821924209595,2271.769945144653,2325186.85546875,Oz
7199048006,KEYSTONE LIGHT BEER,.35069188,187233.7390346527,64834.04867172241,66467978.921875,Oz
7199066200,HERMAN JOSEPHS SPECI,.83194321,5.998005390167236,4.989999771118164,2129.2919921875,Oz
7199070002,KILLIAN'S IRISH RED,.83000481,562654.90924263,445468.1900086403,199742494.3564453,Oz
7199070012,KILLIAN'S IRISH RED,.95780683,1997.335801362991,1897.389982938766,709054.2152099609,Oz
7199070015,KILLIAN'S IRISH RED,.93906218,165.9448169469833,153.370000243187,58910.41046142578,Oz
7199076400,KILLIAN'S RED NR 12O,.83109409,37043.68190193176,29797.9697303772,13150507.35546875,Oz
7199076502,KILLIAN'S IRISH BRWN,.81886375,803.7327303886414,651.8499879837036,285325.126953125,Oz
7199076601,KILLIAN'S WILDE HONE,.82504833,19277.58959579468,15500.63959980011,6843544.475585938,Oz
7199077005,COORS CUTTER NON-ALC,.6035468,261279.1181983948,150245.6649098396,92754088.64941406,Oz
7199077603,ZIMA CLEARMALT L.N.N,.80906224,366646.085665226,295056.3834066391,130159361.1669922,Oz
7199077609,ZIMA CLEARMALT,1.0857956,6174.447038292885,6703.939915418625,2191928.695495605,Oz
7199077803,ZIMA GOLD LNNR,.81814396,8703.105933189392,7159.969879150391,3089602.6796875,Oz
7199077807,ZIMA GOLD BIG BOTTLE,1.0858154,54.98171889781952,59.69999957084656,19518.51031494141,Oz
7199080003,CASTLEMAINE XXXX,.99866527,509.8304605484009,509.1499805450439,180989.8193359375,Oz
7199084001,COORS ARTIC ICE NR B,.64847422,1841.387696743011,1109.41998052597,653692.642578125,Oz
7199084004,COORS ARTIC ICE CANS,.6400044,107.9640970230103,69.20999908447266,38327.255859375,Oz
7199084009,COORS ARTIC ICE CANS,.53265512,575.8085193634033,305.7599964141846,204412.03125,Oz
7199090002,COORS EXTRA GOLD BEE,.4617666,101174.3561000824,45915.04920482635,35916897.34765625,Oz
7199090014,COORS EXTRA GOLD BEE,.63116497,12193.94507598877,7671.250049114227,4328850.62109375,Oz
7199091200,COORS EXTRA GOLD BEE,.61385059,13069.65381574631,8007.259681224823,4639727.250976563,Oz
7199091400,COORS EXTRA GOLD BEE,.5254631,58252.6291513443,29147.64923000336,20679683.84960938,Oz
7204000002,STROHS LIGHT BEER,.50706637,77596.19677257538,39239.31996250153,27546650.51855469,Oz
7204000006,STROHS BEER N.R.BTLS,.5900777,15610.8090929985,9194.9799669981,5541837.200317383,Oz
7204000007,STROHS BEER,.54606164,1271.577161312103,684.1100163459778,451409.8908691406,Oz
7204000009,STROHS BEER,.50766581,149734.2092518806,75763.24994111061,53155645.37792969,Oz
7204001110,STROH'S BEER,.40215671,45440.88894128799,18240.03969669342,16131515.71264648,Oz
7204001111,STROHS BEER,.036820572,4198.604141235352,151.8199982643127,1490504.42578125,Oz
7204001112,STROH'S LIGHT,.40113282,15522.83810043335,6216.999938964844,5510607.543945313,Oz
7204001113,STROHS BEER,.038506575,16015125.31336975,596762.1674604416,5685369438.792969,Oz
7204001122,STROHS REG LONGNECK,.50753492,146081.4240469933,72942.61960697174,51858906.53515625,Oz
7204001123,STROHS LIGHT LONGNEC,.50123143,50503.2058596611,25013.55981087685,17928638.57128906,Oz
7204001151,STROHS BEER N.R.BTLS,.66638225,2155.283262252808,1437.980021476746,765125.5698242188,Oz
7204004441,STROHS LIGHT BEER,.038316436,5548.155456542969,208.3299980163574,1969595.1328125,Oz
7204004443,STROHS LIGHT BEER,.038397342,8135695.108978271,303376.756008625,2888171720.367188,Oz
7204004456,STROHS NONALCOHOLIC,.6298216,37997.3647146225,23816.37873744965,13489064.78125,Oz
7204031232,STROH'S,.36081582,560423.6626815796,196973.7922964096,198950396.9892578,Oz
7204031310,STROHS BEER,.40933552,651719.2902164459,258705.5045661926,231360351.3671875,Oz
7204031313,STROH'S DRAFT LIGHT,.37687528,239.9202270507813,90.42000293731689,85171.6796875,Oz
7204031373,STROH'S,.37741673,8097.30770111084,3036.280104637146,2874544.166992188,Oz
7204031374,STROHS LIGHT BEER,.36441252,10106.63962554932,3662.580069541931,3587856.98046875,Oz
7204061321,STROHS LIGHT BEER,.40426067,274204.8191184998,108324.9768362045,97342712.9140625,Oz
7204061328,STROHS LIGHT BEER,.35926732,263372.4303512573,92530.94097805023,93497210.98730469,Oz
7231111201,WHITBREAD ALE NR BTL,1.2479148,47.98404407501221,59.87999725341797,17034.33544921875,Oz
7231113001,PILSNER URQUELL NR B,1.2075889,461.8464159965515,561.6299896240234,163955.4833984375,Oz
7231113003,FOSTER'S LAGER,1.1015949,43987.45863199234,45961.00075280666,15615547.97631836,Oz
7231133140,DOS EQUIS AMBER LNNR,1.0493239,1415.529274940491,1459.819969177246,502512.91015625,Oz
7231163001,PILSNER URQUELL NR B,1.2415425,36089.99894189835,44259.44925689697,12811949.92578125,Oz
7231163006,FOSTERS LAGER 6PK NR,1.0453475,287.9042596817017,301.1199765205383,102206.015625,Oz
7231163009,MOOSEHEAD BEER NR BT,.85786837,460676.8158006668,369261.8029737473,163540271.8261719,Oz
7231163011,DOS EQUIS BEER,.96615708,143532.2714295387,134352.4772911072,50953957.43554688,Oz
7231163012,DOS EQUIS BEER,.98951334,16770.42327404022,16194.63959741592,5953500.41015625,Oz
7231163018,MACKESON STOUT NR BT,1.2479148,55.98138475418091,69.8599967956543,19873.39135742188,Oz
7231163029,CLAUSTHALER GERMAN N,.97324127,61533.53817176819,59022.50846481323,21844406.55957031,Oz
7231163050,MOOSEHEAD LIGHT NR B,.81200904,47384.24313354492,37074.98863124847,16821406.74804688,Oz
7231163075,MOOSEHEAD ICE NR,.8435213,20837.07100629807,16978.60961008072,7397160.392578125,Oz
7231193040,MOOSEHEAD BEER NR BT,.76424658,128381.3097763062,93946.93635463715,45575365.83984375,Oz
7231195220,DOS EQUIS AMBER,1.1722528,282.2394905090332,328.8600018024445,100195.01953125,Oz
7248001103,SCHAEFER BEER CANS,.37032047,647.7845878601074,240.7299957275391,229963.53515625,Oz
7250900006,STEINLAGERS ALE,1.1743189,407.8643670082092,478.8199844360352,144791.85546875,Oz
7250904006,STEINLAGERS ALE,1.1653874,149.9501347541809,174.7499942779541,53232.2998046875,Oz
7262010105,RANIER DRAFT REGULAR,.3931492,1919.361848831177,744.0399990081787,681373.4477539063,Oz
7262010106,RANIER DRAFT LIGHT C,.39882609,879.7075271606445,345.5600032806396,312296.166015625,Oz
7272001431,CARLINGS BLK LABEL R,.42185366,17472.1901307106,7334.669901847839,6202627.586914063,Oz
7272001435,CARLINGS BLK LABEL R,.37261227,1295.569169998169,475.0299873352051,459927.0703125,Oz
7278300100,ANCHOR STEAM BEER NR,1.139625,11048.3261141777,12503.35970973969,3922155.853515625,Oz
7278300200,ANCHOR PORTER,1.2435384,647.7845826148987,804.9199752807617,229963.53515625,Oz
7278300300,ANCHOR STEAM ALE NR,1.2066292,1139.621030807495,1351.099943637848,404565.478515625,Oz
7289000007,HEINEKEN KINGSIZE N.,1.1241575,88109.50280022621,98669.2206132412,31278873.49072266,Oz
7289000011,HEINEKEN BEER N.R.BT,1.0573539,1339876.474414825,1358994.080659866,475656151.1972656,Oz
7289000012,HEINEKEN DARK BEER N,1.0124905,60088.01862192154,59036.37814664841,21331247.1875,Oz
7289000016,HEINEKEN NR BTLS.,1.0266199,966818.5176477432,921967.4080572128,343220576.9472656,Oz
7289000030,BUCKLER NON ALCOHOLI,.86740398,11888.04687976837,10122.09975528717,4220256.732421875,Oz
7289000059,AMSTEL BIER,.99866527,65.9780592918396,65.8899974822998,23422.2119140625,Oz
7289010011,AMSTEL LIGHT BEER NR,1.0468975,309539.0711083412,317459.7835583687,109886372.1181641,Oz
7289010016,AMSTEL LIGHT BEER NR,1.0074937,194527.3146381378,185842.4678430557,69057198.02734375,Oz
7336010122,WINDY CITY ALE NR 6P,.87321788,2801.068542003632,2429.429928302765,994379.3603515625,Oz
7336011107,OLD STYLE DRAFT LNNR,.62086827,5890.041334629059,3592.779860496521,2090964.736328125,Oz
7336011110,OLD STYLE DRAFT,.6170789,7653.454912185669,4708.329755067825,2716976.58203125,Oz
7336011112,OLD STYLE DRAFT,.51189196,17190.28364467621,8450.489779472351,6102550.8515625,Oz
7336011114,OLD STYLE DRAFT,.42045528,285217.1592445374,115488.057050705,101252093.109375,Oz
7336011116,OLD STYLE DRAFT N.R.,.48473328,19445.53379631042,8842.299861907959,6903164.640625,Oz
7336011209,OLD STYLE BEER N.R.B,.56696242,63675.49048733711,35556.71984112263,22604799.44580078,Oz
7336011214,OLD STYLE 30PK CANS,.37487769,2944420.961761475,1040743.736587524,1045269437.851563,Oz
7336011301,OLD STYLE BEER,.4519105,6424175.911720276,2748746.234693527,2280582450.714844,Oz
7336011341,OLD STYLE BEER,.58096534,1201112.609051704,683129.2267270088,426394981.2519531,Oz
7336011347,OLD STYLE BEER,.5826937,419.8603887557983,244.6499977111816,149050.44140625,Oz
7336011356,OLD STYLE PARTY PACK,.35071868,678046.5204753876,229641.8885784149,240706516.2900391,Oz
7336011358,O S RYL AMBR N.R. NO,.58808124,74681.16636657715,42706.10840725899,26511814.63183594,Oz
7336011370,OLD STYLE CAN,.39903584,134035.4327602386,53402.49108362198,47582578.79638672,Oz
7336011372,OLD STYLE 30PK CANS,.36171672,2754104.239456177,915499.7658233643,977707002.0058594,Oz
7336011401,OLD STYLE CLASSIC DR,.61771429,22456.53238248825,13812.9497833252,7972069.225585938,Oz
7336011402,OLD STYLE CLASSIC DR,.61853629,10832.39778423309,6679.189888000488,3845501.33984375,Oz
7336011403,OLD STYLE CLASSIC DR,.59743208,27662.80105018616,16395.57937479019,9820294.669921875,Oz
7336011404,OLD STYLE CLASSIC DR,.59477115,15198.94574451447,8964.069676399231,5395625.90625,Oz
7336011405,OLD STYLE CLASSIC DR,.44450489,242007.5279941559,99961.27883768082,85912673.4296875,Oz
7336011406,OLD STYLE CLSSC DRFT,.44494331,89730.16218566895,38385.6093454361,31854208.22265625,Oz
7336011411,OLD STYLE CLASSIC DR,.59951121,97701.51220703125,53606.41940116882,34684037.32128906,Oz
7336011412,OLD STYLE CLSC DRAFT,.59342986,52482.54822587967,28968.9995265007,18631304.97265625,Oz
7336011421,OLD STYLE CLASSIC DR,.38020372,135374.9888305664,50732.12114620209,48058120.13671875,Oz
7336011422,OLD STYLE CLASSIC DR,.37943378,91139.69659423828,34099.69067287445,32354591.67578125,Oz
7336011423,OLD STYLE CLASSIC DR,.27259061,71348.27435612679,19448.86950075626,25328637.35339355,Oz
7336011424,OLD STYLE CLASSIC DR,.27259061,37463.54162812233,10212.20953953266,13299557.40222168,Oz
7336011425,OS CLASSIC DRAFT 4PK,.397129,25471.52958631516,10104.27985644341,9042393.055908203,Oz
7336011426,OS CLASSIC DRFT LT 6,.39711252,8909.037406682968,3534.359964251518,3162708.294555664,Oz
7336011431,OLD STYLE CLASSIC DR,.3470307,90030.06470298767,31049.77893447876,31960673.04443359,Oz
7336011432,OLD STYLE CLASSIC DR,.34669173,38607.16311073303,13368.55959939957,13705542.89697266,Oz
7336011439,OLD STYLE CLASSIC DR,.39948264,14575.15403747559,5823.710193634033,5174179.615234375,Oz
7336011440,OLD STYLE CLASSIC DR,.39953846,10596.47688865662,4233.700140476227,3761749.237792969,Oz
7336011441,OLD STYLE CLASSIC DR,.35270575,209060.4882888794,68680.41139793396,74216472.3671875,Oz
7336011442,OLD STYLE CLASSIC DR,.35128811,122809.1669006348,40388.05096244812,43597253.4453125,Oz
7336011522,OLD STYLE ICE,.42123792,303691.0164394379,120791.297700882,107810312.546875,Oz
7336011523,OLD STYLE ICE NR BTL,.54523861,7701.438988685608,4199.759902000427,2734010.919921875,Oz
7336011524,OLD STYLE ICE NR BTL,.51206177,38147.31490325928,18746.54965543747,13542297.08203125,Oz
7336011528,OLD STYLE ICE LN NR,.57994199,33930.7170958519,18802.07959342934,12045404.82128906,Oz
7336011531,OLD STYLE ICE LIGHT,.55616736,62595.18624448776,33892.96908771992,22221291.24804688,Oz
7336011542,OLD STYLE ICE LIGHT,.43853119,1175.609064102173,510.509970664978,417341.23046875,Oz
7336011611,OLD STYLE BEER N.R.B,.63187671,5.998005390167236,3.789999961853027,2129.2919921875,Oz
7336011638,OLD STYLE BEER N.R.B,.5660215,155.9481410980225,88.27000045776367,55361.591796875,Oz
7336011661,OLD STYLE REG LONG N,.60769206,524477.6023864746,297238.4048652649,186189550.7226563,Oz
7336011670,OLD STYLE BEER,.74466211,20022.67478466034,14820.87923932076,7108049.665527344,Oz
7336011751,OLD STYLE BEER,.61072582,817222.2624063492,497698.6915462017,290113905.4560547,Oz
7336011754,OLD STYLE BEER,.53656,453809.0892481804,214124.8176391125,161102227.7834473,Oz
7336011905,OLD STYLE BEER,.66101211,72072.03431463242,47066.56990170479,25585572.1583252,Oz
7336011906,OLD STYLE BEER N.R.B,.54666406,482011.7228927612,236410.6385855675,171114163.4785156,Oz
7336013301,SPECIAL EXPORT CAN,.50743073,13963.35666847229,7062.179964065552,4956991.7578125,Oz
7336013403,SPECIAL EXPORT REG N,.60836011,10382.54763174057,6241.719784736633,3685804.455078125,Oz
7336013405,SPECIAL EXPORT REG N,.60078746,17922.04043102264,10451.10011482239,6362324.486328125,Oz
7336013412,SPECIAL EXPORT LIGHT,.60796803,3676.777363777161,2210.179901123047,1305255.990234375,Oz
7336013414,SPECIAL EXPORT LIGHT,.59575075,2447.186215400696,1431.859988212585,868751.1328125,Oz
7336013419,SPECIAL EXPORT LIGHT,.54143,287.904260635376,155.8799991607666,102206.015625,Oz
7336013611,SPECIAL EXPORT REG N,.63260806,316082.8982200623,188414.1168823242,112209429.6230469,Oz
7336013670,SPECIAL EXPORT REG N,.72667015,2850.385430335999,2071.289995670319,1011886.845214844,Oz
7336013751,SPECIAL EXPORT REG C,.67022276,1247.585129261017,833.2199506759644,442892.732421875,Oz
7336013752,SPECIAL EXPORT REG N,.60761672,57316.94089889526,32583.46993875504,20347514.30664063,Oz
7336013755,SPECIAL EXPORT REG N,.64528221,285984.9047241211,179270.5654139519,101524642.3671875,Oz
7336013757,SPECIAL EXPORT REG N,.61302155,281834.284201622,162201.0507154465,100051172.2910156,Oz
7336035301,OLD STYLE L.A. BEER,.47345254,36659.80941390991,17186.09976005554,13014232.6640625,Oz
7336035751,OLD STYLE L.A. BEER,.60467219,10760.4218082428,6483.899696826935,3819949.840820313,Oz
7336039751,CARLINGS BLK LABEL R,.4318102,773.7427067756653,334.1099927425385,274678.6669921875,Oz
7336043333,KINGSBURY NON/ALCOHO,.43215951,3670.779330730438,1553.709918737411,1303126.69921875,Oz
7336043611,KINGSBURY NON/ALCOHO,.60840112,16818.40738248825,9811.359951734543,5970534.751953125,Oz
7336043668,KINGSBURY N/A LONGNE,.64239204,24483.85836410522,15505.33976244926,8691769.919921875,Oz
7336043751,KINGSBURY NON/ALCOHO,.55981266,14875.05353736877,8189.87983584404,5280644.139648438,Oz
7336050301,SPECIAL EXPORT LIGHT,.50659251,7197.606519699097,3632.999971389771,2555150.390625,Oz
7336050611,SPECIAL EXPORT LIGHT,.61920142,83216.32875967026,49346.89881157875,29541797.19140625,Oz
7336050660,SPECIAL EXPORT LIGHT,.64488214,113128.3816757202,70765.88778209686,40160576.33203125,Oz
7336050662,SPECIAL EXPORT LIGHT,.59077847,15378.8860206604,8717.079908847809,5459504.673828125,Oz
7336050665,SPECIAL EXPORT LIGHT,.60753179,73091.69485664368,42398.35992908478,25947552.25976563,Oz
7336050751,SPECIAL EXPORT LIGHT,.68364829,143.952130317688,97.85999584197998,51103.0078125,Oz
7336068306,OLD STYLE DRY BEER,.44540951,16938.36743354797,7411.939776420593,6013120.59765625,Oz
7336068661,OLD STYLE DRY LONGNE,.56239659,21064.99544239044,11139.84013485909,7478073.494140625,Oz
7336068741,OLD STYLE DRY BEER,.56989992,5950.0213804245,3386.839998245239,2112257.65625,Oz
7336068756,OLD STYLE DRY BEER,.59548819,5242.256757736206,3117.219798564911,1861001.202148438,Oz
7336077661,SPECIAL EXPORT DARK,.60909927,41314.2618188858,24354.3792386055,14666563.25488281,Oz
7336077663,SPECIAL EXPORT DARK,.63655657,36827.75358867645,22921.24925231934,13073852.84960938,Oz
7336088301,CARLINGS BLK LABEL L,.37470788,47.98404312133789,17.97999954223633,17034.3359375,Oz
7336088751,CARLINGS BLK LABEL L,.42625278,89.97008085250854,38.04999852180481,31939.3798828125,Oz
7336091405,WEINHARDS BOAR'S HEA,.74684691,37343.58245992661,26825.86910152435,13256971.97949219,Oz
7336097102,OLD STYLE LT BONUS P,.39928499,37507.52897262573,14975.22045230865,13315172.71777344,Oz
7336097104,OLD STYLE LIGHT 30 P,.35922977,782589.7882156372,259465.2430267334,277819372.3261719,Oz
