Fecha ;Symbol;open_to_close;rk_parzen;close_price;open_time;rv5_ss;medrv;rsv;rsv_ss;close_time;rv10;rv10_ss;bv;rk_th2;open_price;nobs;rv5;rk_twoscale;bv_ss
2003-06-11;.FTSE;0.00840127449191463;8,34E+09;4147.7;90002;0.000103184880769805;3,39E+09;2,98E+09;2,98E+09;172951;8,29E+09;8,29E+09;7,86E+09;8,57E+09;4113;4084;0.000103184880769805;8,51E+09;7,86E+09
2003-06-12;.FTSE;0.00231052595028203;8,06E+09;4159.7;90002;9,23E+09;3,10E+09;3,07E+09;3,07E+09;173001;8,70E+09;8,70E+08;6,39E+09;6,40E+09;4150.1;3988;9,23E+09;6,37E+08;6,39E+09
2003-06-13;.FTSE;-0.00728381011983004;8,86E+09;4131.1;90002;5,93E+09;1,63E+08;3,81E+09;3,81E+09;172949;5,47E+09;5,47E+09;5,84E+09;5,57E+08;4161.3;4085;5,93E+09;5,53E+08;5,84E+09
2003-06-16;.FTSE;0.00588478171276208;8,75E+09;4158.5;90002;7,57E+09;2,62E+09;2,84E+09;2,84E+09;172951;7,77E+09;7,77E+09;6,96E+09;5,66E+09;4134.1;4070;7,57E+09;5,69E+09;6,96E+09
2003-06-17;.FTSE;0.00777150058037357;0.000131393000622499;4185.3;90002;0.000136461035254486;2,93E+09;3,21E+09;3,21E+09;172953;0.000133900896521254;0.000133900896521254;5,26E+09;0.000120290743247635;4152.9;4088;0.000136461035254486;0.000118860921558009;5,26E+09
2003-06-18;.FTSE;0.00383475323742211;7,55E+09;4206.5;90002;6,02E+09;4,13E+09;2,93E+08;2,93E+08;173001;6,36E+09;6,36E+09;5,03E+08;6,82E+09;4190.4;3965;6,02E+09;6,81E+09;5,03E+08
2003-06-19;.FTSE;-0.0170206674022566;8,33E+09;4136;90002;5,99E+09;2,11E+09;4,40E+09;4,40E+09;172957;7,05E+09;7,05E+09;6,58E+09;5,73E+09;4207;4087;5,99E+09;5,60E+09;6,58E+09
2003-06-20;.FTSE;0.00841181643295563;4,81E+09;4166.4;90002;6,20E+09;3,35E+09;2,87E+07;2,87E+07;172957;6,76E+09;6,76E+09;5,51E+09;5,68E+09;4131.5;4088;6,20E+09;5,70E+09;5,51E+09
2003-06-23;.FTSE;-0.017581111689875;0.000120551416037778;4087.6;90002;6,98E+09;3,07E+09;5,11E+09;5,11E+09;172952;8,70E+09;8,70E+09;7,13E+09;4,40E+09;4160.1;4088;6,98E+09;4,34E+09;7,13E+09
2003-06-24;.FTSE;-0.0058882870884478;4,35E+09;4063.9;90003;4,83E+09;3,14E+09;2,86E+08;2,86E+08;173000;5,02E+09;5,02E+09;5,25E+09;4,92E+09;4087.9;4089;4,83E+09;4,94E+09;5,25E+09
2003-06-25;.FTSE;0.00346612276858238;6,23E+09;4075;90002;5,75E+09;1,47E+09;1,70E+09;1,70E+09;172949;7,29E+08;7,29E+08;3,62E+08;6,17E+09;4060.9;4082;5,75E+09;6,09E+09;3,62E+08
2003-06-26;.FTSE;-0.00584313986044904;7,44E+09;4044.2;90002;8,71E+09;2,71E+09;5,27E+09;5,27E+09;172954;9,25E+09;9,25E+09;6,12E+09;8,26E+09;4067.9;4089;8,71E+09;8,20E+09;6,12E+09
2003-06-27;.FTSE;0.00444368371379689;7,11E+08;4059.7;90002;7,82E+09;2,54E+09;2,62E+09;2,62E+09;172954;6,32E+09;6,32E+09;4,37E+09;6,96E+09;4041.7;4085;7,82E+09;6,94E+09;4,37E+09
2003-06-30;.FTSE;-0.0111241351810687;0.000196437128806493;4022.8;90002;0.000109254976627035;2,41E+09;6,74E+09;6,74E+09;172957;0.000140505278380252;0.000140505278380252;8,51E+09;8,59E+09;4067.8;4087;0.000109254976627035;8,51E+09;8,51E+09
2003-07-01;.FTSE;-0.0157515070060192;8,56E+08;3968.2;90002;9,44E+09;3,90E+09;6,59E+09;6,59E+09;172951;0.000121579992469044;0.000121579992469044;8,31E+09;7,21E+09;4031.2;4080;9,44E+09;7,15E+09;8,31E+09
2003-07-02;.FTSE;0.0107645286493288;0.000191113658572233;4006.8;90002;0.000208688688341589;2,50E+09;2,96E+09;2,96E+09;172952;0.000222877089423841;0.000222877089423841;5,21E+09;0.000147605834528765;3963.9;4088;0.000208688688341589;0.00014498585204306;5,21E+09
2003-07-03;.FTSE;0.00229340746166073;7,84E+09;4016.1;90002;0.000101724301894978;3,74E+07;4,41E+09;4,41E+09;172952;8,02E+09;8,02E+09;8,26E+09;9,18E+09;4006.9;4084;0.000101724301894978;9,12E+09;8,26E+09
2003-07-04;.FTSE;-0.00276171102942691;3,12E+09;4013.7;90002;3,01E+09;1,08E+09;1,63E+09;1,63E+09;173002;3,49E+09;3,49E+09;2,70E+09;2,52E+09;4024.8;4053;3,01E+09;2,52E+09;2,70E+09
2003-07-07;.FTSE;0.013289396252949;9,51E+09;4075.3;90001;6,17E+09;2,25E+09;1,48E+09;1,48E+09;172952;6,85E+09;6,85E+09;5,10E+09;4,92E+09;4021.5;4077;6,17E+09;4,93E+09;5,10E+09
2003-07-08;.FTSE;-0.000564604239711386;4,09E+09;4072.5;90002;4,68E+09;2,23E+09;2,88E+09;2,88E+09;173001;4,81E+09;4,81E+09;4,13E+09;3,87E+09;4074.8;3898;4,68E+09;3,92E+09;4,13E+09
2003-07-09;.FTSE;-0.00502043678892505;2,56E+09;4053.2;90002;4,55E+09;1,16E+09;2,70E+09;2,70E+09;172957;4,72E+09;4,72E+09;4,36E+09;4,30E+09;4073.6;4088;4,55E+09;4,34E+09;4,36E+09
2003-07-10;.FTSE;-0.00645778103097072;3,15E+09;4028.6;90002;4,83E+09;1,70E+09;3,35E+09;3,35E+09;172954;4,56E+09;4,56E+09;4,23E+09;5,42E+09;4054.7;4088;4,83E+09;5,40E+09;4,23E+09
2003-07-11;.FTSE;0.00803455453795188;4,75E+09;4061.3;90001;4,15E+09;1,65E+09;1,68E+09;1,68E+09;172952;4,24E+09;4,24E+09;3,29E+09;3,65E+09;4028.8;4086;4,15E+09;3,73E+09;3,29E+09
2003-07-14;.FTSE;0.0172961438903378;9,87E+08;4128.9;90002;5,91E+09;1,71E+09;1,12E+09;1,12E+09;172956;6,64E+09;6,64E+09;4,89E+09;6,22E+08;4058.1;4088;5,91E+09;6,16E+09;4,89E+09
2003-07-15;.FTSE;-0.00519809764289469;4,64E+09;4106.2;90002;5,92E+09;2,92E+09;3,71E+09;3,71E+09;172958;5,31E+09;5,31E+09;4,99E+09;5,48E+09;4127.6;4086;5,92E+09;5,50E+09;4,99E+09
2003-07-16;.FTSE;-0.00427481567014176;0.000120897412832202;4085;90001;5,94E+09;2,18E+09;2,67E+09;2,67E+09;173000;7,52E+08;7,52E+08;5,12E+09;5,87E+09;4102.5;4088;5,94E+09;5,79E+09;5,12E+09
2003-07-17;.FTSE;-0.00403057883021596;6,08E+09;4060.7;90001;6,52E+09;2,85E+09;3,94E+09;3,94E+09;172949;5,89E+09;5,89E+09;6,67E+09;6,42E+09;4077.1;4084;6,52E+09;6,52E+09;6,67E+09
2003-07-18;.FTSE;0.00415739642600954;3,74E+09;4073.5;90001;3,84E+09;1,40E+09;1,80E+09;1,80E+09;172953;3,72E+09;3,72E+09;3,01E+09;3,28E+09;4056.6;4087;3,84E+09;3,23E+09;3,01E+09
2003-07-21;.FTSE;-0.00623070319266006;5,36E+09;4047.9;90002;8,62E+09;2,37E+09;3,77E+08;3,77E+08;172947;6,27E+09;6,27E+09;6,54E+09;5,83E+09;4073.2;4086;8,62E+09;5,83E+08;6,54E+09
2003-07-22;.FTSE;0.00775856406018249;5,42E+09;4075.8;90002;5,13E+08;2,35E+09;1,94E+09;1,94E+09;172947;5,81E+09;5,81E+09;4,33E+09;5,03E+09;4044.3;4085;5,13E+08;4,99E+09;4,33E+09
2003-07-23;.FTSE;0.00210577942652357;6,43E+09;4088.3;90002;5,52E+09;1,65E+09;2,16E+09;2,16E+09;173001;6,76E+09;6,76E+09;4,70E+09;5,40E+09;4079.7;3943;5,52E+09;5,38E+09;4,70E+09
2003-07-24;.FTSE;0.0162384179526942;8,18E+09;4153.4;90002;5,66E+09;2,60E+09;1,64E+09;1,64E+09;172949;6,02E+09;6,02E+09;4,37E+09;5,88E+09;4086.5;4083;5,66E+09;5,84E+09;4,37E+09
2003-07-25;.FTSE;-0.00468611210449943;7,88E+09;4130.2;90002;0.000102218516588223;2,74E+09;8,10E+08;8,10E+08;172952;0.00010421043028926;0.00010421043028926;4,22E+09;7,33E+09;4149.6;4087;0.000102218516588223;7,22E+09;4,22E+09
2003-07-28;.FTSE;0.00398604207001441;0.000120786301723562;4147.7;90002;9,20E+09;2,14E+09;1,84E+09;1,84E+09;172955;0.000118742726628374;0.000118742726628374;5,77E+09;9,09E+09;4131.2;4088;9,20E+09;9,02E+09;5,77E+09
2003-07-29;.FTSE;-0.0035494851884188;5,27E+09;4134.1;90002;6,71E+09;1,84E+09;4,72E+09;4,72E+09;172949;5,33E+09;5,33E+09;4,33E+09;6,14E+09;4148.8;4088;6,71E+09;5,99E+09;4,33E+09
2003-07-30;.FTSE;-7,25E+09;2,77E+09;4136.7;90002;2,89E+09;1,32E+09;1,49E+09;1,49E+09;172948;2,72E+09;2,72E+09;2,50E+09;2,81E+09;4137;4088;2,89E+09;2,79E+09;2,50E+09
2003-07-31;.FTSE;0.00226730119560159;0.000116294549045265;4150.6;90002;9,11E+09;2,44E+09;3,57E+08;3,57E+08;172955;0.000106757299981059;0.000106757299981059;7,06E+09;7,50E+09;4141.2;4088;9,11E+09;7,46E+09;7,06E+09
2003-08-01;.FTSE;-0.0121982247312395;9,08E+09;4106.6;90002;6,19E+09;2,46E+09;4,46E+08;4,46E+08;173002;6,16E+09;6,16E+09;5,60E+09;5,58E+09;4157;4031;6,19E+09;5,51E+09;5,60E+09
2003-08-04;.FTSE;-0.000292840062613209;0.000119796918376659;4097.2;90002;6,21E+09;2,40E+09;3,43E+09;3,43E+09;172949;6,14E+09;6,14E+09;5,44E+09;5,63E+09;4098.4;4085;6,21E+09;5,62E+09;5,44E+09
2003-08-05;.FTSE;0.00440481103518131;2,59E+09;4118.2;90002;6,06E+09;1,45E+09;2,98E+09;2,98E+09;173000;4,62E+09;4,62E+09;5,21E+09;6,74E+09;4100.1;4088;6,06E+09;6,63E+09;5,21E+09
2003-08-06;.FTSE;-0.0129443741703668;0.000155044110829821;4068;90002;9,50E+09;1,26E+09;7,38E+08;7,38E+08;172958;0.000102160336824466;0.000102160336824466;5,67E+09;7,90E+09;4121;4089;9,50E+09;7,83E+09;5,67E+09
2003-08-07;.FTSE;0.00575678622791465;4,22E+09;4093.9;90002;4,90E+09;1,80E+09;2,12E+09;2,12E+09;173001;5,51E+09;5,51E+09;3,63E+09;5,16E+09;4070.4;4008;4,90E+09;5,10E+09;3,63E+09
2003-08-08;.FTSE;0.0118206694407448;7,98E+08;4144.3;90002;5,57E+09;1,21E+09;1,31E+09;1,31E+09;172957;5,73E+08;5,73E+08;4,04E+09;4,59E+09;4095.6;4087;5,57E+09;4,58E+09;4,04E+09
2003-08-11;.FTSE;0.0071827826679165;4,38E+09;4177.7;90002;3,56E+09;1,20E+09;8,62E+08;8,62E+08;172958;3,61E+08;3,61E+08;2,84E+09;3,42E+09;4147.8;4088;3,56E+09;3,40E+09;2,84E+09
2003-08-12;.FTSE;0.00224805183879973;2,08E+08;4186.1;90002;2,52E+09;1,18E+09;1,20E+09;1,20E+09;172958;2,12E+09;2,12E+09;2,50E+09;2,74E+09;4176.7;4089;2,52E+09;2,76E+09;2,50E+09
2003-08-13;.FTSE;-0.00145844068361534;4,08E+09;4179.5;90002;3,29E+09;9,94E+08;1,68E+09;1,68E+09;173001;3,19E+09;3,19E+09;2,87E+09;3,55E+09;4185.6;3967;3,29E+09;3,52E+09;2,87E+09
2003-08-14;.FTSE;0.0141789077858583;6,25E+09;4240.4;90003;4,36E+09;1,60E+09;1,05E+09;1,05E+09;172953;5,15E+09;5,15E+09;3,81E+09;4,02E+09;4180.7;4084;4,36E+09;4,00E+09;3,81E+09
2003-08-15;.FTSE;0.000636920158823884;4,85E+09;4240.5;90002;3,92E+09;1,81E+09;1,84E+09;1,84E+09;172947;3,87E+09;3,87E+09;4,11E+09;3,57E+09;4237.8;4056;3,92E+09;3,60E+09;4,11E+09
2003-08-18;.FTSE;0.00502584430375741;1,94E+09;4268.7;90002;1,84E+09;5,35E+08;6,21E+08;6,21E+08;172954;2,38E+09;2,38E+09;1,62E+08;1,87E+09;4247.3;4088;1,84E+09;1,88E+09;1,62E+08
2003-08-19;.FTSE;-0.00370527134669096;2,57E+09;4256.3;90002;3,58E+09;1,34E+09;1,55E+09;1,55E+09;172953;4,61E+09;4,61E+09;2,65E+09;2,65E+09;4272.1;4087;3,58E+09;2,68E+09;2,65E+09
2003-08-20;.FTSE;-0.0080306539575421;4,69E+09;4216.8;90002;3,67E+09;2,08E+09;1,96E+09;1,96E+09;172949;3,87E+09;3,87E+09;3,60E+07;3,27E+09;4250.8;4084;3,67E+09;3,32E+09;3,60E+07
2003-08-21;.FTSE;0.0020844197229124;4,02E+09;4226.2;90002;4,13E+09;1,26E+09;1,45E+09;1,45E+09;172948;3,96E+09;3,96E+09;3,64E+09;3,12E+09;4217.4;4082;4,13E+09;3,13E+09;3,64E+09
2003-08-22;.FTSE;0.00123044903245884;3,66E+09;4228.7;90002;3,02E+09;1,10E+09;1,59E+09;1,59E+09;172952;3,11E+09;3,11E+09;2,51E+09;3,19E+09;4223.5;4086;3,02E+09;3,22E+08;2,51E+09
2003-08-26;.FTSE;-0.0102752848494756;3,31E+09;4182.7;90002;3,02E+08;1,15E+09;2,29E+09;2,29E+09;172951;2,90E+08;2,90E+08;2,77E+09;4,00E+09;4225.9;4087;3,02E+08;4,01E+09;2,77E+09
2003-08-27;.FTSE;0.00641876763852167;4,60E+09;4204.3;90002;6,36E+08;1,61E+09;1,41E+09;1,41E+09;172954;6,88E+09;6,88E+09;3,03E+09;5,02E+09;4177.4;4087;6,36E+08;4,99E+08;3,03E+09
2003-08-28;.FTSE;-0.00297608638408953;5,09E+09;4193.9;90002;4,46E+09;2,00E+09;2,45E+09;2,45E+09;172950;4,57E+09;4,57E+09;4,81E+08;3,66E+09;4206.4;4088;4,46E+09;3,67E+09;4,81E+08
2003-08-29;.FTSE;-0.00645240618363374;6,70E+09;4171;90002;6,72E+09;1,84E+09;2,09E+09;2,09E+09;172950;8,92E+09;8,92E+09;4,35E+09;5,79E+09;4198;4085;6,72E+09;5,78E+08;4,35E+09
2003-09-01;.FTSE;0.0112080130389334;9,19E+09;4208;90002;7,95E+09;8,47E+08;6,38E+08;6,38E+08;173000;7,80E+09;7,80E+09;2,00E+09;5,44E+09;4161.1;4088;7,95E+09;5,42E+09;2,00E+09
2003-09-02;.FTSE;0.000808349821721066;2,28E+09;4207.8;90003;4,41E+09;1,72E+09;2,18E+09;2,18E+09;172952;3,73E+08;3,73E+08;3,81E+09;3,96E+07;4204.4;4086;4,41E+09;3,96E+09;3,81E+09
2003-09-03;.FTSE;0.0137477067779397;8,96E+09;4262.6;90002;0.000104453282366191;2,13E+09;1,94E+09;1,94E+09;173002;7,31E+08;7,31E+08;5,77E+09;8,84E+09;4204.4;3961;0.000104453282366191;8,91E+09;5,77E+09
2003-09-04;.FTSE;-0.00359623840672363;2,12E+09;4246.8;90002;2,97E+09;1,15E+09;1,67E+08;1,67E+08;172949;3,02E+09;3,02E+09;2,81E+09;2,70E+09;4262.1;4085;2,97E+09;2,74E+09;2,81E+09
2003-09-05;.FTSE;0.00206903111523538;4,37E+09;4257.6;90002;3,07E+09;1,02E+08;1,77E+09;1,77E+09;173002;3,45E+09;3,45E+09;1,95E+09;2,69E+09;4248.8;3927;3,07E+09;2,76E+09;1,95E+09
2003-09-08;.FTSE;0.00914251998587901;3,50E+09;4296.3;90002;2,94E+09;9,57E+08;1,06E+09;1,06E+09;173000;3,10E+09;3,10E+09;2,72E+09;2,44E+09;4257.2;4089;2,94E+09;2,46E+09;2,72E+09
2003-09-09;.FTSE;-0.00513887748820707;4,23E+09;4270.1;90002;2,74E+09;1,56E+09;1,85E+09;1,85E+09;172948;3,00E+09;3,00E+09;2,31E+09;3,39E+09;4292.1;4083;2,74E+09;3,41E+09;2,31E+09
2003-09-10;.FTSE;-0.00199546977345832;2,23E+09;4255.4;90002;3,39E+09;1,29E+09;2,37E+09;2,37E+09;172954;3,34E+09;3,34E+09;2,34E+09;2,47E+09;4263.9;4089;3,39E+09;2,48E+09;2,34E+09
2003-09-11;.FTSE;-0.003203545481135;8,73E+09;4238.5;90003;4,56E+07;1,43E+09;2,76E+09;2,76E+09;173001;5,21E+09;5,21E+09;3,40E+09;4,02E+09;4252.1;4089;4,56E+07;3,98E+09;3,40E+09
2003-09-12;.FTSE;4,71E+09;5,60E+09;4242.4;90002;5,00E+08;1,36E+09;2,46E+09;2,46E+09;172956;6,53E+09;6,53E+09;4,53E+08;5,90E+09;4242.2;4089;5,00E+08;5,83E+09;4,53E+08
2003-09-15;.FTSE;0.00506056086977225;4,75E+09;4259.3;90002;3,62E+09;9,61E+08;9,08E+08;9,08E+08;172951;4,05E+09;4,05E+09;2,48E+09;3,06E+09;4237.8;4088;3,62E+09;3,08E+09;2,48E+09
2003-09-16;.FTSE;0.0088555084118056;4,22E+09;4298.8;90002;2,02E+09;9,26E+08;6,19E+08;6,19E+08;172950;2,33E+09;2,33E+09;1,91E+09;2,23E+09;4260.9;4089;2,02E+09;2,23E+09;1,91E+09
2003-09-17;.FTSE;-0.000698080307580895;4,83E+09;4296;90002;4,48E+09;8,64E+08;1,22E+09;1,22E+09;172957;3,75E+09;3,75E+09;2,57E+09;4,21E+09;4299;4089;4,48E+09;4,23E+09;2,57E+09
2003-09-18;.FTSE;0.00365044524559544;9,88E+08;4308.7;90002;1,95E+09;9,49E+08;7,70E+08;7,70E+08;172952;1,60E+09;1,60E+09;1,93E+09;2,00E+09;4293;4089;1,95E+09;2,02E+09;1,93E+09
2003-09-19;.FTSE;-0.0160504339242635;7,87E+09;4246;90002;5,10E+09;2,06E+09;3,65E+09;3,65E+09;173001;6,34E+09;6,34E+09;5,11E+09;3,85E+09;4314.7;4058;5,10E+09;3,79E+09;5,11E+09
2003-09-22;.FTSE;-0.00681196727288125;9,69E+08;4228.1;90002;7,80E+09;1,64E+09;6,00E+09;6,00E+09;172959;7,66E+07;7,66E+07;3,94E+09;7,22E+09;4257;4089;7,80E+09;7,18E+09;3,94E+09
2003-09-23;.FTSE;0.000496541950262497;7,77E+09;4230.3;90002;9,09E+09;2,84E+08;4,15E+09;4,15E+09;172950;8,85E+09;8,85E+09;7,06E+08;5,60E+09;4228.2;4087;9,09E+09;5,60E+09;7,06E+08
2003-09-24;.FTSE;0.00434896334129142;5,18E+09;4240.1;90001;5,51E+09;1,57E+09;1,88E+09;1,88E+09;172949;5,96E+09;5,96E+09;3,41E+09;6,09E+09;4221.7;4086;5,51E+09;6,02E+09;3,41E+09
2003-09-25;.FTSE;-0.00703535964354529;0.00011170875495908;4206.7;90002;0.000103840516219352;3,37E+09;7,61E+09;7,61E+09;172959;9,82E+09;9,82E+09;7,51E+08;0.000100857246122604;4236.4;4087;0.000103840516219352;0.000101474577982756;7,51E+08
2003-09-26;.FTSE;-0.0108867074349384;6,62E+08;4156.7;90002;6,85E+09;2,96E+09;4,76E+09;4,76E+09;172949;8,14E+09;8,14E+09;5,10E+09;6,16E+08;4202.2;4087;6,85E+09;6,14E+09;5,10E+09
2003-09-29;.FTSE;-0.00310794944979698;6,37E+09;4144.2;90002;3,72E+09;1,59E+09;2,18E+09;2,18E+09;173001;4,49E+09;4,49E+09;3,62E+09;3,26E+09;4157.1;3929;3,72E+09;3,26E+09;3,62E+09
2003-09-30;.FTSE;-0.0112636219346491;9,51E+09;4096.3;90002;8,94E+09;2,46E+09;5,96E+08;5,96E+08;172953;6,90E+08;6,90E+08;6,41E+09;9,55E+09;4142.7;4088;8,94E+09;9,55E+08;6,41E+09
2003-10-01;.FTSE;0.0166282675603426;0.000108411503480936;4159.9;90002;9,73E+09;3,11E+09;3,12E+09;3,12E+09;173001;8,33E+09;8,33E+09;7,83E+09;7,16E+09;4091.3;3919;9,73E+09;7,18E+08;7,83E+09
2003-10-02;.FTSE;0.00626451609952206;4,46E+09;4195.4;90002;8,74E+09;2,38E+08;2,41E+09;2,41E+09;173000;5,17E+09;5,17E+09;6,64E+09;0.000106491319026039;4169.2;4087;8,74E+09;0.000105032076496162;6,64E+09
2003-10-03;.FTSE;0.0159795999782908;9,95E+09;4276.9;90002;6,59E+09;2,50E+09;1,43E+09;1,43E+09;172955;8,39E+09;8,39E+09;5,50E+09;6,11E+09;4209.1;4088;6,59E+09;6,06E+09;5,50E+09
2003-10-06;.FTSE;-0.00170946217001244;2,08E+09;4266.7;90001;2,77E+09;1,78E+09;1,17E+08;1,17E+08;172951;3,31E+08;3,31E+08;3,07E+09;2,53E+09;4274;4089;2,77E+09;2,62E+07;3,07E+09
2003-10-07;.FTSE;-0.000585637834884523;3,81E+09;4267.6;90002;4,18E+09;1,36E+09;2,17E+07;2,17E+07;172947;4,72E+09;4,72E+09;2,83E+09;3,14E+09;4270.1;4055;4,18E+09;3,14E+09;2,83E+09
2003-10-08;.FTSE;-0.0001872834540535;8,09E+09;4271.2;90002;5,47E+08;2,38E+09;2,70E+09;2,70E+09;172946;6,66E+09;6,66E+09;5,66E+09;4,23E+09;4272;4085;5,47E+08;4,19E+09;5,66E+09
2003-10-09;.FTSE;0.0100463532751718;6,18E+09;4311.7;90002;3,72E+09;2,52E+09;1,58E+08;1,58E+08;172954;4,69E+09;4,69E+09;3,90E+09;4,53E+09;4268.6;4088;3,72E+09;4,53E+09;3,90E+09
2003-10-10;.FTSE;-0.000718865614688369;7,09E+09;4310.8;90002;4,36E+08;1,64E+09;2,61E+09;2,61E+09;172949;4,00E+09;4,00E+09;3,67E+08;3,39E+09;4313.9;4088;4,36E+08;3,44E+09;3,67E+08
2003-10-13;.FTSE;0.0113021615959443;5,47E+08;4360;90002;2,56E+09;9,31E+08;5,89E+08;5,89E+08;172950;3,41E+08;3,41E+08;2,62E+09;2,13E+09;4311;4088;2,56E+09;2,17E+09;2,62E+09
2003-10-14;.FTSE;-0.00699319635896245;5,67E+08;4331.9;90002;3,73E+08;9,28E+08;2,20E+08;2,20E+08;172956;3,39E+09;3,39E+09;3,24E+09;3,43E+09;4362.3;4088;3,73E+08;3,48E+08;3,24E+09
2003-10-15;.FTSE;0.00728747233681659;7,08E+09;4365.8;90002;5,11E+09;1,70E+09;1,97E+09;1,97E+09;172951;6,77E+09;6,77E+09;4,53E+09;4,07E+09;4334.1;4089;5,11E+09;4,01E+09;4,53E+09
2003-10-17;.FTSE;-0.00119895797259062;3,47E+09;4334.5;90002;3,51E+09;1,10E+09;1,98E+09;1,98E+09;172949;3,37E+09;3,37E+09;3,00E+09;3,63E+09;4339.7;4086;3,51E+09;3,62E+09;3,00E+09
2003-10-20;.FTSE;0.000667364739586063;3,73E+09;4346.9;90001;4,52E+09;1,40E+09;2,40E+09;2,40E+09;172950;4,29E+09;4,29E+09;4,33E+09;4,07E+09;4344;4087;4,52E+09;4,08E+09;4,33E+09
2003-10-21;.FTSE;0.00135618175229979;3,60E+09;4353.4;90002;4,52E+09;1,29E+09;1,21E+09;1,21E+09;172954;3,84E+09;3,84E+09;2,61E+09;4,13E+09;4347.5;4089;4,52E+09;4,09E+09;2,61E+09
2003-10-22;.FTSE;-0.01740585110098;7,66E+09;4277.2;90002;6,13E+08;2,68E+09;4,01E+09;4,01E+09;172953;5,99E+09;5,99E+09;5,68E+09;4,60E+09;4352.3;4089;6,13E+08;4,58E+09;5,68E+09
2003-10-23;.FTSE;-0.0117119618831616;0.000222400449704396;4235.7;90002;0.000283129446754299;3,08E+07;0.000250535304927494;0.000250535304927494;172954;0.000318702987385832;0.000318702987385832;7,96E+09;0.000173372701885336;4285.6;4088;0.000283129446754299;0.000173750551078802;7,96E+09
2003-10-24;.FTSE;-0.000259455381026896;3,36E+08;4239.1;90002;2,97E+09;1,58E+09;1,54E+09;1,54E+09;172948;2,94E+09;2,94E+09;3,28E+09;3,14E+09;4240.2;4082;2,97E+09;3,14E+09;3,28E+09
2003-10-27;.FTSE;0.0025209998390654;2,46E+09;4249.7;80002;3,70E+09;7,24E+08;1,40E+09;1,40E+09;162949;3,78E+09;3,78E+09;2,11E+09;3,06E+09;4239;4086;3,70E+09;3,05E+08;2,11E+09
2003-10-28;.FTSE;0.00466999968704229;4,93E+09;4271.2;80002;4,66E+09;1,38E+09;1,21E+09;1,21E+09;162959;5,46E+09;5,46E+09;3,51E+09;4,95E+07;4251.3;4088;4,66E+09;4,92E+09;3,51E+09
2003-10-29;.FTSE;-0.00138174942065028;3,50E+09;4267;80002;4,15E+09;1,25E+09;1,54E+09;1,54E+09;162959;3,84E+09;3,84E+09;3,08E+09;3,70E+09;4272.9;4086;4,15E+09;3,71E+09;3,08E+09
2003-10-30;.FTSE;0.00856671244416241;0.000101410282873212;4302.4;80001;6,04E+09;1,86E+09;2,35E+09;2,35E+09;162955;7,63E+09;7,63E+09;5,56E+09;4,94E+09;4265.7;4087;6,04E+09;4,90E+08;5,56E+09
2003-10-31;.FTSE;-0.00277069758968018;2,42E+09;4289;80002;2,82E+09;1,04E+09;1,47E+09;1,47E+09;162958;3,20E+09;3,20E+09;2,55E+09;2,96E+09;4300.9;4089;2,82E+09;2,96E+09;2,55E+09
2003-11-03;.FTSE;0.00979421573596539;3,68E+09;4329.8;80001;3,42E+09;9,40E+08;1,19E+09;1,19E+09;162949;3,56E+09;3,56E+09;2,80E+09;3,18E+09;4287.6;4087;3,42E+09;3,25E+09;2,80E+09
2003-11-04;.FTSE;0.000507649363648;2,77E+09;4334.8;80002;3,64E+09;1,52E+09;2,04E+09;2,04E+09;162947;4,20E+09;4,20E+09;3,49E+08;3,15E+09;4332.6;3947;3,64E+09;3,16E+09;3,49E+08
2003-11-05;.FTSE;-0.00623546021907551;4,54E+09;4300.6;80008;3,92E+08;1,36E+09;2,63E+09;2,63E+09;163008;3,65E+09;3,65E+09;3,01E+09;3,77E+09;4327.5;4018;3,92E+08;3,80E+09;3,01E+09
2003-11-06;.FTSE;0.00433598731618723;4,24E+09;4322.1;80006;3,75E+09;1,90E+08;1,50E+09;1,50E+09;162954;3,28E+09;3,28E+09;3,74E+09;4,08E+09;4303.4;4085;3,75E+09;4,07E+09;3,74E+09
2003-11-07;.FTSE;0.0113135864577725;7,15E+09;4373.4;80004;4,88E+09;1,35E+09;1,20E+09;1,20E+09;163002;5,81E+09;5,81E+09;3,47E+09;4,70E+09;4324.2;4089;4,88E+09;4,66E+08;3,47E+09
2003-11-10;.FTSE;-0.00867375791350256;8,25E+09;4339.1;80005;6,90E+09;1,29E+09;5,61E+09;5,61E+09;163004;7,86E+09;7,86E+09;3,26E+09;4,07E+09;4376.9;4088;6,90E+09;4,10E+09;3,26E+09
2003-11-11;.FTSE;0.00246489948456663;2,33E+09;4346.3;80010;3,19E+08;1,15E+09;1,79E+09;1,79E+09;163009;2,83E+09;2,83E+09;2,31E+09;2,64E+09;4335.6;3960;3,19E+08;2,71E+08;2,31E+09
2003-11-12;.FTSE;0.00541670860093468;2,96E+09;4368.7;80001;2,42E+08;1,10E+09;1,17E+09;1,17E+09;162953;2,39E+09;2,39E+09;1,81E+09;2,44E+09;4345.1;4087;2,42E+08;2,46E+09;1,81E+09
2003-11-13;.FTSE;0.000960373247389512;7,88E+09;4375.4;80001;8,27E+09;1,68E+09;2,07E+09;2,07E+09;162946;8,37E+09;8,37E+09;3,94E+09;8,01E+09;4371.2;4088;8,27E+09;7,85E+09;3,94E+09
